snapshot_date,snapshot_ts,scooter_id,scooter_state,city,country,latitude,longitude,last_ride_time,rides_today,total_rides,total_km,total_ride_minutes,avg_ride_duration_min,avg_ride_distance_km,is_writeoff_candidate
2026-01-17,2026-01-17 23:59:59,539,active,Helsinki,Finland,60.202561,24.920225,2026-01-17 22:36:00,5,80,268.052,1165,14.562,3.351,False
2026-01-18,2026-01-18 23:59:59,539,active,Helsinki,Finland,60.203809,24.916519,2026-01-18 22:20:00,5,85,281.873,1226,14.424,3.316,False
2026-01-19,2026-01-19 23:59:59,539,active,Helsinki,Finland,60.210318,24.916287,2026-01-19 20:50:00,7,92,307.809,1338,14.543,3.346,False
2026-01-20,2026-01-20 23:59:59,539,active,Helsinki,Finland,60.20529,24.917838,2026-01-20 22:08:00,5,97,319.753,1389,14.32,3.296,False
2026-01-21,2026-01-21 23:59:59,539,active,Helsinki,Finland,60.202421,24.91066,2026-01-21 20:50:00,5,102,339.861,1476,14.471,3.332,False
2026-01-22,2026-01-22 23:59:59,539,active,Helsinki,Finland,60.202566,24.911786,2026-01-22 18:32:00,3,105,352.326,1528,14.552,3.355,False
2026-01-23,2026-01-23 23:59:59,539,active,Helsinki,Finland,60.206782,24.925988,2026-01-23 22:46:00,6,111,368.887,1599,14.405,3.323,False
2026-01-24,2026-01-24 23:59:59,539,active,Helsinki,Finland,60.206175,24.921362,2026-01-24 19:08:00,5,116,385.255,1666,14.362,3.321,False
2026-01-25,2026-01-25 23:59:59,539,active,Helsinki,Finland,60.204429,24.912505,2026-01-25 22:59:00,6,122,405.351,1757,14.402,3.323,False
2026-01-26,2026-01-26 23:59:59,539,active,Helsinki,Finland,60.209878,24.92092,2026-01-26 21:23:00,5,127,420.854,1824,14.362,3.314,False
2026-01-27,2026-01-27 23:59:59,539,active,Helsinki,Finland,60.204947,24.916127,2026-01-27 22:10:00,4,131,432.397,1873,14.298,3.301,False
2026-01-28,2026-01-28 23:59:59,539,active,Helsinki,Finland,60.207301,24.912503,2026-01-28 20:50:00,5,136,445.603,1930,14.191,3.276,False
2026-01-29,2026-01-29 23:59:59,539,active,Helsinki,Finland,60.204192,24.919055,2026-01-29 22:25:00,6,142,471.683,2037,14.345,3.322,False
2026-01-30,2026-01-30 23:59:59,539,active,Helsinki,Finland,60.201107,24.920367,2026-01-30 21:50:00,4,146,488.667,2114,14.479,3.347,False
2026-01-31,2026-01-31 23:59:59,539,active,Helsinki,Finland,60.202962,24.919313,2026-01-31 20:18:00,5,151,502.267,2175,14.404,3.326,False
2026-02-01,2026-02-01 23:59:59,539,active,Helsinki,Finland,60.21041,24.916786,,0,151,502.267,2175,14.404,3.326,False
2026-01-01,2026-01-01 23:59:59,540,active,Helsinki,Finland,60.164618,24.951018,2026-01-01 10:41:00,2,2,4.91,21,10.5,2.455,False
2026-01-02,2026-01-02 23:59:59,540,active,Helsinki,Finland,60.16094,24.938503,2026-01-02 22:23:00,4,6,18.395,82,13.667,3.066,False
2026-01-03,2026-01-03 23:59:59,540,active,Helsinki,Finland,60.158284,24.945845,2026-01-03 21:53:00,5,11,38.635,168,15.273,3.512,False
2026-01-04,2026-01-04 23:59:59,540,active,Helsinki,Finland,60.161056,24.945895,2026-01-04 20:36:00,6,17,58.973,259,15.235,3.469,False
2026-01-05,2026-01-05 23:59:59,540,active,Helsinki,Finland,60.160446,24.945633,2026-01-05 20:58:00,7,24,82.392,360,15.0,3.433,False
2026-01-06,2026-01-06 23:59:59,540,active,Helsinki,Finland,60.163123,24.94228,2026-01-06 22:08:00,6,30,106.823,463,15.433,3.561,False
2026-01-07,2026-01-07 23:59:59,540,active,Helsinki,Finland,60.167125,24.947781,2026-01-07 18:05:00,5,35,124.188,537,15.343,3.548,False
2026-01-08,2026-01-08 23:59:59,540,active,Helsinki,Finland,60.159252,24.945044,2026-01-08 18:29:00,7,42,143.014,616,14.667,3.405,False
2026-01-09,2026-01-09 23:59:59,540,active,Helsinki,Finland,60.159078,24.946744,2026-01-09 20:48:00,2,44,150.243,650,14.773,3.415,False
2026-01-10,2026-01-10 23:59:59,540,active,Helsinki,Finland,60.158812,24.93935,2026-01-10 19:11:00,5,49,159.946,690,14.082,3.264,False
2026-01-11,2026-01-11 23:59:59,540,active,Helsinki,Finland,60.158118,24.941475,2026-01-11 17:21:00,2,51,163.17,705,13.824,3.199,False
2026-01-12,2026-01-12 23:59:59,540,active,Helsinki,Finland,60.159505,24.94692,2026-01-12 20:33:00,2,53,165.961,717,13.528,3.131,False
2026-01-13,2026-01-13 23:59:59,540,active,Helsinki,Finland,60.160795,24.939763,2026-01-13 22:05:00,5,58,187.557,813,14.017,3.234,False
2026-01-14,2026-01-14 23:59:59,540,active,Helsinki,Finland,60.165245,24.938694,2026-01-14 21:12:00,5,63,202.749,878,13.937,3.218,False
2026-01-15,2026-01-15 23:59:59,540,active,Helsinki,Finland,60.163302,24.94866,2026-01-15 15:59:00,3,66,218.176,946,14.333,3.306,False
2026-01-16,2026-01-16 23:59:59,540,active,Helsinki,Finland,60.16745,24.945385,2026-01-16 17:46:00,4,70,233.826,1016,14.514,3.34,False
2026-01-17,2026-01-17 23:59:59,540,active,Helsinki,Finland,60.165145,24.946415,2026-01-17 22:43:00,3,73,238.991,1039,14.233,3.274,False
2026-01-18,2026-01-18 23:59:59,540,active,Helsinki,Finland,60.157162,24.944714,2026-01-18 20:54:00,5,78,258.596,1125,14.423,3.315,False
2026-01-19,2026-01-19 23:59:59,540,active,Helsinki,Finland,60.161378,24.947214,2026-01-19 20:21:00,3,81,268.894,1170,14.444,3.32,False
2026-01-20,2026-01-20 23:59:59,540,active,Helsinki,Finland,60.161753,24.942848,2026-01-20 21:04:00,2,83,275.799,1201,14.47,3.323,False
2026-01-21,2026-01-21 23:59:59,540,active,Helsinki,Finland,60.162971,24.949221,2026-01-21 15:27:00,3,86,283.601,1235,14.36,3.298,False
2026-01-22,2026-01-22 23:59:59,540,active,Helsinki,Finland,60.165067,24.946535,2026-01-22 18:47:00,2,88,289.087,1260,14.318,3.285,False
2026-01-23,2026-01-23 23:59:59,540,active,Helsinki,Finland,60.16987,24.940116,2026-01-23 13:16:00,3,91,295.366,1289,14.165,3.246,False
2026-01-24,2026-01-24 23:59:59,540,active,Helsinki,Finland,60.158325,24.940336,2026-01-24 13:54:00,2,93,302.706,1321,14.204,3.255,False
2026-01-25,2026-01-25 23:59:59,540,active,Helsinki,Finland,60.160249,24.938911,2026-01-25 18:46:00,2,95,307.827,1343,14.137,3.24,False
2026-01-26,2026-01-26 23:59:59,540,active,Helsinki,Finland,60.163946,24.941412,2026-01-26 17:51:00,5,100,322.054,1408,14.08,3.221,False
2026-01-27,2026-01-27 23:59:59,540,active,Helsinki,Finland,60.158336,24.943521,2026-01-27 17:06:00,4,104,334.197,1460,14.038,3.213,False
2026-01-28,2026-01-28 23:59:59,540,active,Helsinki,Finland,60.158508,24.942702,2026-01-28 21:56:00,3,107,347.82,1519,14.196,3.251,False
2026-01-29,2026-01-29 23:59:59,540,active,Helsinki,Finland,60.161199,24.945682,2026-01-29 14:37:00,4,111,356.591,1559,14.045,3.213,False
2026-01-30,2026-01-30 23:59:59,540,active,Helsinki,Finland,60.159291,24.939378,2026-01-30 19:38:00,2,113,363.387,1588,14.053,3.216,False
2026-01-31,2026-01-31 23:59:59,540,active,Helsinki,Finland,60.1636,24.947716,2026-01-31 11:29:00,2,115,368.141,1609,13.991,3.201,False
2026-02-01,2026-02-01 23:59:59,540,active,Helsinki,Finland,60.160446,24.941727,,0,115,368.141,1609,13.991,3.201,False
2026-01-01,2026-01-01 23:59:59,541,active,Helsinki,Finland,60.183069,24.928485,2026-01-01 20:59:00,7,7,29.71,135,19.286,4.244,False
2026-01-02,2026-01-02 23:59:59,541,active,Helsinki,Finland,60.180722,24.932959,2026-01-02 22:01:00,3,10,41.177,186,18.6,4.118,False
2026-01-03,2026-01-03 23:59:59,541,active,Helsinki,Finland,60.184478,24.933376,2026-01-03 22:50:00,5,15,53.542,239,15.933,3.569,False
2026-01-04,2026-01-04 23:59:59,541,active,Helsinki,Finland,60.177753,24.936203,2026-01-04 19:53:00,2,17,58.209,260,15.294,3.424,False
2026-01-05,2026-01-05 23:59:59,541,active,Helsinki,Finland,60.177116,24.930405,2026-01-05 22:15:00,5,22,71.348,320,14.545,3.243,False
2026-01-06,2026-01-06 23:59:59,541,active,Helsinki,Finland,60.180681,24.934678,2026-01-06 22:41:00,6,28,90.879,404,14.429,3.246,False
2026-01-07,2026-01-07 23:59:59,541,active,Helsinki,Finland,60.177677,24.934324,2026-01-07 22:08:00,5,33,111.367,490,14.848,3.375,False
2026-01-08,2026-01-08 23:59:59,541,active,Helsinki,Finland,60.184738,24.928798,2026-01-08 21:19:00,7,40,132.946,584,14.6,3.324,False
2026-01-09,2026-01-09 23:59:59,541,active,Helsinki,Finland,60.183083,24.928045,2026-01-09 19:47:00,3,43,144.192,633,14.721,3.353,False
2026-01-10,2026-01-10 23:59:59,541,active,Helsinki,Finland,60.182482,24.927442,2026-01-10 22:26:00,5,48,166.738,727,15.146,3.474,False
2026-01-11,2026-01-11 23:59:59,541,active,Helsinki,Finland,60.181403,24.930511,2026-01-11 13:29:00,2,50,174.524,757,15.14,3.49,False
2026-01-12,2026-01-12 23:59:59,541,active,Helsinki,Finland,60.182676,24.932278,2026-01-12 21:29:00,3,53,185.272,801,15.113,3.496,False
2026-01-13,2026-01-13 23:59:59,541,active,Helsinki,Finland,60.183941,24.927109,2026-01-13 22:16:00,6,59,212.058,920,15.593,3.594,False
2026-01-14,2026-01-14 23:59:59,541,active,Helsinki,Finland,60.179122,24.934432,2026-01-14 22:51:00,5,64,222.166,965,15.078,3.471,False
2026-01-15,2026-01-15 23:59:59,541,active,Helsinki,Finland,60.185074,24.935218,2026-01-15 20:05:00,6,70,240.376,1047,14.957,3.434,False
2026-01-16,2026-01-16 23:59:59,541,active,Helsinki,Finland,60.179521,24.928921,2026-01-16 22:26:00,5,75,266.631,1159,15.453,3.555,False
2026-01-17,2026-01-17 23:59:59,541,active,Helsinki,Finland,60.182301,24.934795,2026-01-17 16:10:00,5,80,284.08,1237,15.462,3.551,False
2026-01-18,2026-01-18 23:59:59,541,active,Helsinki,Finland,60.180474,24.933334,2026-01-18 20:44:00,3,83,299.046,1299,15.651,3.603,False
2026-01-19,2026-01-19 23:59:59,541,active,Helsinki,Finland,60.186896,24.931063,2026-01-19 22:25:00,2,85,308.084,1339,15.753,3.625,False
2026-01-20,2026-01-20 23:59:59,541,active,Helsinki,Finland,60.186679,24.928629,2026-01-20 17:05:00,7,92,328.717,1432,15.565,3.573,False
2026-01-21,2026-01-21 23:59:59,541,active,Helsinki,Finland,60.18171,24.933929,2026-01-21 22:45:00,3,95,338.365,1475,15.526,3.562,False
2026-01-22,2026-01-22 23:59:59,541,active,Helsinki,Finland,60.182515,24.929587,2026-01-22 20:24:00,4,99,352.689,1541,15.566,3.563,False
2026-01-23,2026-01-23 23:59:59,541,active,Helsinki,Finland,60.183544,24.930227,2026-01-23 18:15:00,7,106,374.868,1636,15.434,3.536,False
2026-01-24,2026-01-24 23:59:59,541,active,Helsinki,Finland,60.182264,24.929487,2026-01-24 19:39:00,3,109,386.057,1684,15.45,3.542,False
2026-01-25,2026-01-25 23:59:59,541,active,Helsinki,Finland,60.180026,24.929687,2026-01-25 17:33:00,2,111,393.694,1716,15.459,3.547,False
2026-01-26,2026-01-26 23:59:59,541,active,Helsinki,Finland,60.180652,24.928629,2026-01-26 17:04:00,5,116,420.389,1824,15.724,3.624,False
2026-01-27,2026-01-27 23:59:59,541,active,Helsinki,Finland,60.183736,24.93731,2026-01-27 21:18:00,5,121,439.335,1905,15.744,3.631,False
2026-01-28,2026-01-28 23:59:59,541,active,Helsinki,Finland,60.185613,24.929992,2026-01-28 22:44:00,6,127,462.239,2009,15.819,3.64,False
2026-01-29,2026-01-29 23:59:59,541,active,Helsinki,Finland,60.182991,24.930782,2026-01-29 19:44:00,5,132,485.272,2107,15.962,3.676,False
2026-01-30,2026-01-30 23:59:59,541,active,Helsinki,Finland,60.178814,24.929931,2026-01-30 20:21:00,7,139,504.479,2193,15.777,3.629,False
2026-01-31,2026-01-31 23:59:59,541,active,Helsinki,Finland,60.178806,24.92877,2026-01-31 20:39:00,4,143,520.498,2268,15.86,3.64,False
2026-02-01,2026-02-01 23:59:59,541,active,Helsinki,Finland,60.186494,24.93574,,0,143,520.498,2268,15.86,3.64,False
2026-01-01,2026-01-01 23:59:59,542,active,Helsinki,Finland,60.182576,24.952737,2026-01-01 18:40:00,6,6,20.162,90,15.0,3.36,False
2026-01-02,2026-01-02 23:59:59,542,active,Helsinki,Finland,60.185838,24.951129,2026-01-02 16:47:00,2,8,27.568,120,15.0,3.446,False
2026-01-03,2026-01-03 23:59:59,542,active,Helsinki,Finland,60.181099,24.949235,2026-01-03 22:37:00,5,13,46.354,198,15.231,3.566,False
2026-01-04,2026-01-04 23:59:59,542,active,Helsinki,Finland,60.183631,24.953307,2026-01-04 22:01:00,7,20,71.918,302,15.1,3.596,False
2026-01-05,2026-01-05 23:59:59,542,active,Helsinki,Finland,60.182232,24.955973,2026-01-05 18:52:00,4,24,84.199,355,14.792,3.508,False
2026-01-06,2026-01-06 23:59:59,542,active,Helsinki,Finland,60.17908,24.952553,2026-01-06 22:54:00,5,29,103.887,444,15.31,3.582,False
2026-01-07,2026-01-07 23:59:59,542,active,Helsinki,Finland,60.17908,24.955089,2026-01-07 21:26:00,6,35,118.165,508,14.514,3.376,False
2026-01-08,2026-01-08 23:59:59,542,active,Helsinki,Finland,60.185485,24.958736,2026-01-08 21:56:00,5,40,136.289,586,14.65,3.407,False
2026-01-09,2026-01-09 23:59:59,542,active,Helsinki,Finland,60.185854,24.948576,2026-01-09 22:53:00,6,46,156.533,676,14.696,3.403,False
2026-01-10,2026-01-10 23:59:59,542,active,Helsinki,Finland,60.178429,24.955194,2026-01-10 17:54:00,3,49,169.187,735,15.0,3.453,False
2026-01-11,2026-01-11 23:59:59,542,active,Helsinki,Finland,60.183768,24.955281,2026-01-11 22:53:00,7,56,196.526,854,15.25,3.509,False
2026-01-12,2026-01-12 23:59:59,542,active,Helsinki,Finland,60.183864,24.950999,2026-01-12 17:11:00,6,62,212.342,926,14.935,3.425,False
2026-01-13,2026-01-13 23:59:59,542,active,Helsinki,Finland,60.179502,24.950776,2026-01-13 18:36:00,6,68,223.8,977,14.368,3.291,False
2026-01-14,2026-01-14 23:59:59,542,active,Helsinki,Finland,60.185296,24.952914,2026-01-14 20:10:00,2,70,226.574,990,14.143,3.237,False
2026-01-15,2026-01-15 23:59:59,542,active,Helsinki,Finland,60.181284,24.9504,2026-01-15 20:33:00,7,77,252.349,1100,14.286,3.277,False
2026-01-16,2026-01-16 23:59:59,542,active,Helsinki,Finland,60.185637,24.953904,2026-01-16 16:22:00,4,81,267.217,1163,14.358,3.299,False
2026-01-17,2026-01-17 23:59:59,542,active,Helsinki,Finland,60.179127,24.952436,2026-01-17 20:34:00,4,85,284.092,1237,14.553,3.342,False
2026-01-18,2026-01-18 23:59:59,542,active,Helsinki,Finland,60.187194,24.953164,2026-01-18 21:16:00,3,88,291.442,1269,14.42,3.312,False
2026-01-19,2026-01-19 23:59:59,542,active,Helsinki,Finland,60.186776,24.956019,2026-01-19 20:49:00,3,91,303.142,1323,14.538,3.331,False
2026-01-20,2026-01-20 23:59:59,542,active,Helsinki,Finland,60.182883,24.954712,2026-01-20 19:54:00,2,93,309.588,1352,14.538,3.329,False
2026-01-21,2026-01-21 23:59:59,542,active,Helsinki,Finland,60.18691,24.957542,2026-01-21 20:53:00,5,98,322.951,1408,14.367,3.295,False
2026-01-22,2026-01-22 23:59:59,542,active,Helsinki,Finland,60.185554,24.950751,2026-01-22 19:41:00,6,104,348.819,1518,14.596,3.354,False
2026-01-23,2026-01-23 23:59:59,542,active,Helsinki,Finland,60.187733,24.95811,2026-01-23 20:55:00,7,111,372.919,1626,14.649,3.36,False
2026-01-24,2026-01-24 23:59:59,542,active,Helsinki,Finland,60.178972,24.951368,2026-01-24 21:27:00,5,116,388.434,1690,14.569,3.349,False
2026-01-25,2026-01-25 23:59:59,542,active,Helsinki,Finland,60.183902,24.951781,2026-01-25 18:10:00,3,119,398.823,1730,14.538,3.351,False
2026-01-26,2026-01-26 23:59:59,542,active,Helsinki,Finland,60.184494,24.959424,2026-01-26 22:21:00,2,121,407.41,1766,14.595,3.367,False
2026-01-27,2026-01-27 23:59:59,542,active,Helsinki,Finland,60.181692,24.96156,2026-01-27 21:56:00,5,126,425.424,1847,14.659,3.376,False
2026-01-28,2026-01-28 23:59:59,542,active,Helsinki,Finland,60.180055,24.956482,2026-01-28 11:19:00,2,128,432.19,1877,14.664,3.376,False
2026-01-29,2026-01-29 23:59:59,542,active,Helsinki,Finland,60.183,24.952994,2026-01-29 20:43:00,5,133,454.882,1969,14.805,3.42,False
2026-01-30,2026-01-30 23:59:59,542,active,Helsinki,Finland,60.186535,24.96204,2026-01-30 21:14:00,2,135,459.523,1990,14.741,3.404,False
2026-01-31,2026-01-31 23:59:59,542,active,Helsinki,Finland,60.180705,24.954287,2026-01-31 19:50:00,3,138,466.722,2023,14.659,3.382,False
2026-02-01,2026-02-01 23:59:59,542,active,Helsinki,Finland,60.182431,24.954435,,0,138,466.722,2023,14.659,3.382,False
2026-01-01,2026-01-01 23:59:59,543,active,Helsinki,Finland,60.199118,24.904538,2026-01-01 21:54:00,6,6,23.568,102,17.0,3.928,False
2026-01-02,2026-01-02 23:59:59,543,active,Helsinki,Finland,60.190756,24.905616,2026-01-02 22:53:00,7,13,46.137,200,15.385,3.549,False
2026-01-03,2026-01-03 23:59:59,543,active,Helsinki,Finland,60.197102,24.902855,2026-01-03 22:42:00,7,20,68.803,294,14.7,3.44,False
2026-01-04,2026-01-04 23:59:59,543,active,Helsinki,Finland,60.192494,24.903441,2026-01-04 19:34:00,3,23,74.488,318,13.826,3.239,False
2026-01-05,2026-01-05 23:59:59,543,active,Helsinki,Finland,60.194904,24.908394,2026-01-05 20:54:00,4,27,93.55,398,14.741,3.465,False
2026-01-06,2026-01-06 23:59:59,543,active,Helsinki,Finland,60.199586,24.896866,2026-01-06 22:26:00,7,34,121.098,522,15.353,3.562,False
2026-01-07,2026-01-07 23:59:59,543,active,Helsinki,Finland,60.202041,24.906747,2026-01-07 18:33:00,7,41,136.261,589,14.366,3.323,False
2026-01-08,2026-01-08 23:59:59,543,active,Helsinki,Finland,60.188649,24.905302,2026-01-08 20:57:00,7,48,156.676,673,14.021,3.264,False
2026-01-09,2026-01-09 23:59:59,543,active,Helsinki,Finland,60.189867,24.90243,2026-01-09 20:08:00,2,50,162.968,697,13.94,3.259,False
2026-01-10,2026-01-10 23:59:59,543,active,Helsinki,Finland,60.19927,24.903542,2026-01-10 22:45:00,4,54,176.081,755,13.981,3.261,False
2026-01-11,2026-01-11 23:59:59,543,active,Helsinki,Finland,60.193547,24.908728,2026-01-11 17:05:00,3,57,188.888,807,14.158,3.314,False
2026-01-12,2026-01-12 23:59:59,543,active,Helsinki,Finland,60.189031,24.905936,2026-01-12 20:21:00,3,60,200.616,856,14.267,3.344,False
2026-01-13,2026-01-13 23:59:59,543,active,Helsinki,Finland,60.193058,24.906318,2026-01-13 19:29:00,3,63,209.012,895,14.206,3.318,False
2026-01-14,2026-01-14 23:59:59,543,active,Helsinki,Finland,60.188264,24.906983,2026-01-14 19:57:00,6,69,228.618,978,14.174,3.313,False
2026-01-15,2026-01-15 23:59:59,543,active,Helsinki,Finland,60.193605,24.902023,2026-01-15 22:01:00,4,73,243.655,1043,14.288,3.338,False
2026-01-16,2026-01-16 23:59:59,543,active,Helsinki,Finland,60.201593,24.904747,2026-01-16 20:31:00,7,80,271.376,1167,14.588,3.392,False
2026-01-17,2026-01-17 23:59:59,543,active,Helsinki,Finland,60.193207,24.902984,2026-01-17 21:05:00,7,87,296.854,1278,14.69,3.412,False
2026-01-18,2026-01-18 23:59:59,543,active,Helsinki,Finland,60.197838,24.902474,2026-01-18 22:30:00,7,94,317.442,1370,14.574,3.377,False
2026-01-19,2026-01-19 23:59:59,543,active,Helsinki,Finland,60.192953,24.907815,2026-01-19 14:08:00,3,97,329.828,1427,14.711,3.4,False
2026-01-20,2026-01-20 23:59:59,543,active,Helsinki,Finland,60.189464,24.903541,2026-01-20 19:39:00,6,103,345.832,1498,14.544,3.358,False
2026-01-21,2026-01-21 23:59:59,543,active,Helsinki,Finland,60.195079,24.905085,2026-01-21 18:05:00,4,107,358.967,1556,14.542,3.355,False
2026-01-22,2026-01-22 23:59:59,543,active,Helsinki,Finland,60.191406,24.900753,2026-01-22 21:17:00,3,110,374.021,1618,14.709,3.4,False
2026-01-23,2026-01-23 23:59:59,543,active,Helsinki,Finland,60.195327,24.89635,2026-01-23 21:17:00,2,112,378.126,1635,14.598,3.376,False
2026-01-24,2026-01-24 23:59:59,543,active,Helsinki,Finland,60.189594,24.8968,2026-01-24 21:58:00,5,117,392.314,1695,14.487,3.353,False
2026-01-25,2026-01-25 23:59:59,543,active,Helsinki,Finland,60.194595,24.903818,2026-01-25 22:58:00,6,123,415.238,1796,14.602,3.376,False
2026-01-26,2026-01-26 23:59:59,543,active,Helsinki,Finland,60.197137,24.908487,2026-01-26 12:09:00,2,125,421.627,1823,14.584,3.373,False
2026-01-27,2026-01-27 23:59:59,543,active,Helsinki,Finland,60.194856,24.902678,2026-01-27 21:35:00,6,131,443.771,1921,14.664,3.388,False
2026-01-28,2026-01-28 23:59:59,543,active,Helsinki,Finland,60.194291,24.907253,2026-01-28 21:11:00,4,135,459.612,1989,14.733,3.405,False
2026-01-29,2026-01-29 23:59:59,543,active,Helsinki,Finland,60.190909,24.900273,2026-01-29 18:13:00,2,137,467.659,2024,14.774,3.414,False
2026-01-30,2026-01-30 23:59:59,543,active,Helsinki,Finland,60.193281,24.904704,2026-01-30 22:46:00,2,139,476.133,2063,14.842,3.425,False
2026-01-31,2026-01-31 23:59:59,543,active,Helsinki,Finland,60.197073,24.907665,2026-01-31 17:55:00,4,143,485.106,2104,14.713,3.392,False
2026-02-01,2026-02-01 23:59:59,543,active,Helsinki,Finland,60.196141,24.903497,,0,143,485.106,2104,14.713,3.392,False
2026-01-01,2026-01-01 23:59:59,544,active,Helsinki,Finland,60.168086,24.961289,2026-01-01 21:06:00,5,5,9.339,39,7.8,1.868,False
2026-01-02,2026-01-02 23:59:59,544,active,Helsinki,Finland,60.159977,24.956069,2026-01-02 19:39:00,7,12,31.967,134,11.167,2.664,False
2026-01-03,2026-01-03 23:59:59,544,active,Helsinki,Finland,60.164695,24.956361,2026-01-03 22:28:00,5,17,45.508,192,11.294,2.677,False
2026-01-04,2026-01-04 23:59:59,544,active,Helsinki,Finland,60.165296,24.949735,2026-01-04 19:22:00,5,22,60.315,258,11.727,2.742,False
2026-01-05,2026-01-05 23:59:59,544,active,Helsinki,Finland,60.165596,24.952439,2026-01-05 21:57:00,7,29,85.657,364,12.552,2.954,False
2026-01-06,2026-01-06 23:59:59,544,active,Helsinki,Finland,60.166769,24.954774,2026-01-06 13:53:00,2,31,91.526,386,12.452,2.952,False
2026-01-07,2026-01-07 23:59:59,544,active,Helsinki,Finland,60.164905,24.952335,2026-01-07 16:08:00,3,34,101.426,429,12.618,2.983,False
2026-01-08,2026-01-08 23:59:59,544,active,Helsinki,Finland,60.164186,24.961233,2026-01-08 22:48:00,7,41,120.519,517,12.61,2.939,False
2026-01-09,2026-01-09 23:59:59,544,active,Helsinki,Finland,60.168767,24.950676,2026-01-09 18:55:00,4,45,131.816,569,12.644,2.929,False
2026-01-10,2026-01-10 23:59:59,544,active,Helsinki,Finland,60.1624,24.961086,2026-01-10 22:12:00,3,48,136.857,592,12.333,2.851,False
2026-01-11,2026-01-11 23:59:59,544,active,Helsinki,Finland,60.167138,24.954112,2026-01-11 18:57:00,5,53,148.227,640,12.075,2.797,False
2026-01-12,2026-01-12 23:59:59,544,active,Helsinki,Finland,60.167071,24.951313,2026-01-12 21:35:00,6,59,169.41,732,12.407,2.871,False
